stroke_time:sql;stroke_lat:d;stroke_lon:d;stroke_current:kA
2022-11-12T00:59:31Z;-19.18200;-44.29610;-999
2022-11-12T00:59:35Z;10.09190;-73.54660;-999
2022-11-12T00:59:35Z;7.89980;-71.30020;-999
2022-11-12T00:59:36Z;6.79730;-67.43930;-999
2022-11-12T00:59:36Z;6.36430;-67.73030;-999
2022-11-12T00:59:37Z;-3.69810;-68.59510;-999
2022-11-12T00:59:40Z;11.42500;-72.61000;-999
2022-11-12T00:59:41Z;-10.58920;-50.97710;-999
2022-11-12T00:59:42Z;-11.36240;-49.56530;-999
2022-11-12T00:59:42Z;-10.78590;-49.26950;-999
2022-11-12T00:59:43Z;6.94010;-72.26270;-999
2022-11-12T00:59:49Z;12.90410;-73.75410;-999
2022-11-12T00:59:49Z;-34.98980;-64.14520;-999
2022-11-12T00:59:50Z;-32.98760;-63.83140;-999
2022-11-12T00:59:54Z;13.55240;-47.50910;-999
2022-11-12T00:59:54Z;12.65490;-47.92000;-999
2022-11-12T00:59:55Z;7.94930;-75.26380;-999
2022-11-12T00:59:55Z;-3.83140;-60.25000;-999
2022-11-12T00:59:57Z;6.68540;-67.45350;-999
2022-11-12T00:59:58Z;10.93760;-72.87390;-999
2022-11-12T00:59:59Z;-4.15500;-69.17450;-999
2022-11-12T01:00:02Z;6.84970;-67.29740;-999
2022-11-12T01:00:02Z;6.30180;-67.64420;-999
2022-11-12T01:00:02Z;6.83370;-67.30870;-999
2022-11-12T01:00:02Z;6.97760;-67.21370;-999
2022-11-12T01:00:04Z;-34.32730;-65.72050;-999
2022-11-12T01:00:04Z;-0.31630;-68.63110;-999
2022-11-12T01:00:05Z;-21.52410;-54.19550;-999
2022-11-12T01:00:05Z;10.84810;-65.45880;-999
2022-11-12T01:00:06Z;-11.82650;-55.26620;-999
2022-11-12T01:00:06Z;-36.82800;-69.24640;-999
2022-11-12T01:00:09Z;-11.42050;-49.60020;-999
2022-11-12T01:00:11Z;-3.17860;-72.16090;-999
2022-11-12T01:00:11Z;-11.61060;-50.24460;-999
2022-11-12T01:00:11Z;-11.41700;-50.16010;-999
2022-11-12T01:00:14Z;11.89190;-65.58670;-999
2022-11-12T01:00:16Z;0.82740;-77.36290;-999
2022-11-12T01:00:16Z;0.83340;-77.29920;-999
2022-11-12T01:00:17Z;9.47690;-71.69750;-999
2022-11-12T01:00:19Z;-11.08560;-55.62610;-999
2022-11-12T01:00:24Z;-22.85390;-64.25820;-999
2022-11-12T01:00:25Z;-11.73620;-49.14310;-999
2022-11-12T01:00:27Z;-10.92480;-51.05470;-999
2022-11-12T01:00:27Z;-13.06140;-43.37320;-999
2022-11-12T01:00:27Z;-40.43320;-70.25770;-999
2022-11-12T01:00:30Z;10.23440;-71.15470;-999
2022-11-12T01:00:30Z;9.26960;-71.84520;-999
2022-11-12T01:00:30Z;9.31040;-71.82140;-999
2022-11-12T01:00:30Z;9.44120;-71.73530;-999
2022-11-12T01:00:30Z;9.27250;-71.82150;-999
2022-11-12T01:00:30Z;9.27180;-71.86430;-999
2022-11-12T01:00:32Z;-22.29130;-64.60620;-999
2022-11-12T01:00:33Z;-30.97490;-64.11950;-999
2022-11-12T01:00:34Z;-34.56780;-63.98210;-999
2022-11-12T01:00:34Z;10.51930;-73.51460;-999
2022-11-12T01:00:34Z;10.31560;-73.62440;-999
2022-11-12T01:00:35Z;-4.07840;-69.15040;-999
2022-11-12T01:00:37Z;-10.61220;-51.60120;-999
2022-11-12T01:00:39Z;-4.73300;-74.25940;-999
2022-11-12T01:00:39Z;-2.80320;-72.97670;-999
2022-11-12T01:00:39Z;9.70590;-71.77520;-999
2022-11-12T01:00:40Z;-35.05220;-63.95390;-999
2022-11-12T01:00:41Z;-10.92380;-49.41280;-999
2022-11-12T01:00:42Z;-14.24380;-49.63080;-999
2022-11-12T01:00:44Z;10.94860;-65.58830;-999
2022-11-12T01:00:44Z;11.91630;-64.84920;-999
2022-11-12T01:00:44Z;-3.87510;-60.26250;-999
2022-11-12T01:00:45Z;-3.84150;-60.24220;-999
2022-11-12T01:00:45Z;-3.53140;-60.10360;-999
2022-11-12T01:00:48Z;-32.62400;-64.55430;-999
2022-11-12T01:00:48Z;-3.95500;-69.07020;-999
2022-11-12T01:00:51Z;13.20960;-47.55670;-999
2022-11-12T01:00:53Z;-4.68620;-72.37540;-999
2022-11-12T01:00:53Z;-5.02500;-72.66720;-999
2022-11-12T01:00:53Z;-15.35130;-65.37780;-999
2022-11-12T01:00:55Z;11.21970;-80.47000;-999
2022-11-12T01:00:57Z;-6.15620;-70.38620;-999
2022-11-12T01:00:57Z;-34.40020;-64.41930;-999
2022-11-12T01:00:57Z;9.86330;-71.34420;-999
2022-11-12T01:00:58Z;-11.00540;-50.11970;-999
2022-11-12T01:00:59Z;-11.94750;-49.29140;-999
2022-11-12T01:01:02Z;-10.85900;-49.34520;-999
2022-11-12T01:01:04Z;9.72970;-64.09390;-999
2022-11-12T01:01:05Z;1.18680;-76.92490;-999
2022-11-12T01:01:05Z;0.85830;-77.21220;-999
2022-11-12T01:01:05Z;0.56730;-77.35620;-999
2022-11-12T01:01:05Z;0.36440;-77.50510;-999
2022-11-12T01:01:12Z;-34.02780;-65.48000;-999
2022-11-12T01:01:13Z;10.88110;-72.93400;-999
2022-11-12T01:01:13Z;-10.89440;-50.98170;-999
2022-11-12T01:01:13Z;-11.22680;-51.13310;-999
2022-11-12T01:01:13Z;-10.47870;-50.72630;-999
2022-11-12T01:01:14Z;-10.90930;-50.12280;-999
2022-11-12T01:01:14Z;-11.00450;-50.13090;-999
2022-11-12T01:01:14Z;-11.01950;-50.15270;-999
2022-11-12T01:01:15Z;-10.28390;-49.73610;-999
2022-11-12T01:01:15Z;-34.79160;-64.92660;-999
2022-11-12T01:01:16Z;-11.49780;-48.95520;-999
2022-11-12T01:01:17Z;-19.47570;-42.12250;-999
2022-11-12T01:01:17Z;11.21840;-74.85790;-999
2022-11-12T01:01:19Z;-4.13860;-69.16560;-999
2022-11-12T01:01:20Z;6.66260;-64.41430;-999
2022-11-12T01:01:21Z;-25.90030;-63.96420;-999
2022-11-12T01:01:24Z;4.38050;-75.09130;-999
2022-11-12T01:01:27Z;9.51870;-71.67310;-999
2022-11-12T01:01:27Z;9.27710;-71.84300;-999
2022-11-12T01:01:27Z;9.23340;-71.87160;-999
2022-11-12T01:01:27Z;9.41220;-71.73430;-999
2022-11-12T01:01:30Z;9.97340;-72.07200;-999
2022-11-12T01:01:30Z;-26.89880;-65.00780;-999
2022-11-12T01:01:32Z;-31.83170;-64.53610;-999
2022-11-12T01:01:34Z;6.81260;-67.33230;-999
2022-11-12T01:01:35Z;7.82450;-73.97530;-999
2022-11-12T01:01:35Z;-17.96110;-44.52310;-999
2022-11-12T01:01:35Z;7.35240;-74.30800;-999
2022-11-12T01:01:36Z;13.54420;-47.41430;-999
2022-11-12T01:01:38Z;-34.95380;-64.41960;-999
2022-11-12T01:01:40Z;-4.13230;-69.22520;-999
2022-11-12T01:01:40Z;-4.13530;-69.21960;-999
2022-11-12T01:01:42Z;-3.68310;-68.65190;-999
2022-11-12T01:01:45Z;-11.09520;-50.13230;-999
2022-11-12T01:01:45Z;-12.03070;-50.62220;-999
2022-11-12T01:01:47Z;-10.93780;-51.16600;-999
2022-11-12T01:01:49Z;11.27390;-66.03970;-999
2022-11-12T01:01:49Z;11.21220;-66.09420;-999
2022-11-12T01:01:50Z;12.44200;-47.64040;-999
2022-11-12T01:01:51Z;-10.65810;-49.97530;-999
2022-11-12T01:01:51Z;-10.90110;-50.09760;-999
2022-11-12T01:01:53Z;8.03130;-72.35040;-999
2022-11-12T01:01:54Z;-40.89270;-67.27050;-999
2022-11-12T01:01:54Z;-34.31190;-65.57180;-999
2022-11-12T01:01:55Z;9.91730;-71.46850;-999
2022-11-12T01:01:55Z;9.06770;-71.98220;-999
2022-11-12T01:01:55Z;9.06260;-71.98930;-999
2022-11-12T01:01:55Z;9.90450;-71.50710;-999
2022-11-12T01:01:56Z;9.98500;-71.44250;-999
2022-11-12T01:01:56Z;-1.86340;-68.69040;-999
2022-11-12T01:01:59Z;-15.08290;-67.02560;-999
2022-11-12T01:01:59Z;-4.10620;-69.14580;-999
2022-11-12T01:02:01Z;9.34570;-73.96140;-999
2022-11-12T01:02:01Z;12.02810;-84.13210;-999
2022-11-12T01:02:03Z;-12.97440;-49.44510;-999
2022-11-12T01:02:03Z;-11.00590;-49.43840;-999
2022-11-12T01:02:03Z;-19.79150;-44.73600;-999
2022-11-12T01:02:05Z;-20.33160;-44.19750;-999
2022-11-12T01:02:05Z;-21.49650;-44.78430;-999
2022-11-12T01:02:07Z;11.91250;-74.38560;-999
2022-11-12T01:02:10Z;-20.84540;-41.47220;-999
2022-11-12T01:02:10Z;11.26130;-73.11390;-999
2022-11-12T01:02:13Z;10.31530;-79.05070;-999
2022-11-12T01:02:15Z;-26.30850;-64.09510;-999
2022-11-12T01:02:15Z;-11.11430;-51.07300;-999
2022-11-12T01:02:16Z;-40.89530;-66.97580;-999
2022-11-12T01:02:17Z;-3.74490;-68.86150;-999
2022-11-12T01:02:17Z;-12.01790;-49.19910;-999
2022-11-12T01:02:18Z;-39.18600;-71.72440;-999
2022-11-12T01:02:18Z;7.60460;-70.98580;-999
2022-11-12T01:02:20Z;-11.97080;-51.66540;-999
2022-11-12T01:02:20Z;-0.72890;-77.94410;-999
2022-11-12T01:02:20Z;0.70860;-76.99510;-999
2022-11-12T01:02:20Z;-14.63740;-53.32000;-999
2022-11-12T01:02:20Z;-2.27790;-71.92160;-999
2022-11-12T01:02:21Z;-3.05320;-72.41530;-999
2022-11-12T01:02:22Z;-11.02910;-52.24580;-999
2022-11-12T01:02:22Z;-11.14970;-52.30420;-999
2022-11-12T01:02:22Z;6.39860;-67.55850;-999
2022-11-12T01:02:23Z;-22.15310;-64.09380;-999
2022-11-12T01:02:24Z;7.50930;-71.86190;-999
2022-11-12T01:02:26Z;-34.17930;-64.49810;-999
2022-11-12T01:02:27Z;-4.02830;-60.35340;-999
2022-11-12T01:02:27Z;-3.50580;-60.07840;-999
2022-11-12T01:02:27Z;-3.92810;-60.27970;-999
2022-11-12T01:02:27Z;-13.50240;-64.28840;-999
2022-11-12T01:02:28Z;-11.04440;-50.03440;-999
2022-11-12T01:02:30Z;9.50840;-71.69080;-999
2022-11-12T01:02:30Z;-40.88120;-67.14810;-999
2022-11-12T01:02:30Z;10.30180;-73.84240;-999
2022-11-12T01:02:30Z;8.76210;-72.16210;-999
2022-11-12T01:02:33Z;13.18960;-47.59660;-999
2022-11-12T01:02:33Z;14.84080;-46.24370;-999
2022-11-12T01:02:33Z;13.35640;-47.50820;-999
2022-11-12T01:02:35Z;13.54880;-49.57610;-999
2022-11-12T01:02:39Z;-2.14960;-69.31050;-999
2022-11-12T01:02:39Z;-33.19230;-64.73630;-999
2022-11-12T01:02:40Z;-13.16720;-52.45660;-999
2022-11-12T01:02:40Z;7.71170;-66.61220;-999
2022-11-12T01:02:40Z;7.13010;-67.16750;-999
2022-11-12T01:02:40Z;7.28550;-67.03000;-999
2022-11-12T01:02:40Z;6.57040;-67.49260;-999
2022-11-12T01:02:40Z;7.17400;-67.14890;-999
2022-11-12T01:02:41Z;-11.35120;-49.54290;-999
2022-11-12T01:02:41Z;-10.65100;-49.16390;-999
2022-11-12T01:02:42Z;-11.21340;-51.15370;-999
2022-11-12T01:02:42Z;-10.65690;-50.91310;-999
2022-11-12T01:02:43Z;-27.32860;-64.19040;-999
2022-11-12T01:02:45Z;-4.38860;-70.04140;-999
2022-11-12T01:02:45Z;-4.14960;-69.18460;-999
2022-11-12T01:02:46Z;-4.14000;-69.18410;-999
2022-11-12T01:02:46Z;-18.93510;-44.78750;-999
2022-11-12T01:02:47Z;-10.63140;-49.95700;-999
2022-11-12T01:02:47Z;-11.00180;-51.00680;-999
2022-11-12T01:02:47Z;13.42940;-50.57380;-999
2022-11-12T01:02:47Z;14.36310;-49.97510;-999
2022-11-12T01:02:49Z;-32.70280;-65.15100;-999
2022-11-12T01:02:49Z;-33.96830;-65.35470;-999
2022-11-12T01:02:51Z;1.23720;-76.87870;-999
2022-11-12T01:02:56Z;-11.44290;-46.89840;-999
2022-11-12T01:02:56Z;-16.45590;-57.47020;-999
2022-11-12T01:03:00Z;2.06860;-76.78370;-999
2022-11-12T01:03:01Z;-11.03990;-50.07900;-999
2022-11-12T01:03:01Z;-2.41160;-68.87150;-999
2022-11-12T01:03:02Z;-10.29370;-50.60100;-999
2022-11-12T01:03:02Z;-31.55650;-64.93780;-999
2022-11-12T01:03:02Z;-4.15030;-69.14620;-999
2022-11-12T01:03:03Z;10.38330;-72.41650;-999
2022-11-12T01:03:06Z;-14.37380;-64.43380;-999
2022-11-12T01:03:07Z;-11.27500;-51.17680;-999
2022-11-12T01:03:07Z;-10.93370;-51.03810;-999
2022-11-12T01:03:08Z;6.43050;-64.45230;-999
2022-11-12T01:03:08Z;-32.53270;-65.60330;-999
2022-11-12T01:03:09Z;-33.12250;-63.82640;-999
2022-11-12T01:03:10Z;9.40190;-71.77810;-999
2022-11-12T01:03:10Z;9.99000;-71.43100;-999
2022-11-12T01:03:10Z;9.96880;-71.42000;-999
2022-11-12T01:03:10Z;10.54300;-70.96870;-999
2022-11-12T01:03:10Z;5.95180;-64.89040;-999
2022-11-12T01:03:11Z;-10.74390;-52.03270;-999
2022-11-12T01:03:12Z;-11.92860;-49.74190;-999
2022-11-12T01:03:13Z;-30.78900;-66.58630;-999
2022-11-12T01:03:14Z;-10.99040;-51.72990;-999
2022-11-12T01:03:14Z;10.96060;-73.02770;-999
2022-11-12T01:03:15Z;-1.93750;-68.72770;-999
2022-11-12T01:03:15Z;-34.68300;-64.24330;-999
2022-11-12T01:03:16Z;-23.79610;-43.55530;-999
2022-11-12T01:03:17Z;-34.37600;-64.59710;-999
2022-11-12T01:03:17Z;13.19680;-47.59380;-999
2022-11-12T01:03:17Z;13.44340;-47.47190;-999
2022-11-12T01:03:18Z;-5.11070;-72.69500;-999
2022-11-12T01:03:22Z;-4.19950;-69.20170;-999
2022-11-12T01:03:22Z;-21.31520;-44.57950;-999
2022-11-12T01:03:22Z;-3.01380;-72.08120;-999
2022-11-12T01:03:22Z;-34.04550;-65.39780;-999
2022-11-12T01:03:23Z;5.88040;-64.64960;-999
2022-11-12T01:03:23Z;-33.85900;-64.26310;-999
2022-11-12T01:03:23Z;5.65430;-30.56060;-999
2022-11-12T01:03:27Z;-12.08030;-55.21380;-999
2022-11-12T01:03:27Z;-4.53020;-71.21820;-999
2022-11-12T01:03:27Z;-12.31480;-55.26820;-999
2022-11-12T01:03:29Z;-1.67190;-77.96560;-999
2022-11-12T01:03:29Z;-14.38200;-64.34010;-999
2022-11-12T01:03:30Z;-13.61270;-63.91930;-999
2022-11-12T01:03:31Z;11.68950;-65.79430;-999
2022-11-12T01:03:33Z;-12.97190;-52.26330;-999
2022-11-12T01:03:33Z;-12.76660;-52.17510;-999
2022-11-12T01:03:34Z;-11.02330;-50.09700;-999
2022-11-12T01:03:34Z;-10.96730;-50.08850;-999
2022-11-12T01:03:34Z;-10.78030;-49.99360;-999
2022-11-12T01:03:36Z;-29.29710;-65.53830;-999
2022-11-12T01:03:36Z;11.62770;-65.81660;-999
2022-11-12T01:03:36Z;11.76710;-65.75370;-999
2022-11-12T01:03:36Z;11.75730;-65.75460;-999
2022-11-12T01:03:36Z;11.27960;-66.07430;-999
2022-11-12T01:03:36Z;11.27190;-66.03870;-999
2022-11-12T01:03:37Z;-10.81180;-52.22100;-999
2022-11-12T01:03:37Z;-11.10910;-51.27290;-999
2022-11-12T01:03:37Z;-10.91920;-51.18910;-999
2022-11-12T01:03:38Z;-10.52730;-51.03080;-999
2022-11-12T01:03:39Z;12.45710;-73.94020;-999
2022-11-12T01:03:40Z;-30.51550;-66.09410;-999
2022-11-12T01:03:41Z;-4.00280;-69.90280;-999
2022-11-12T01:03:41Z;-13.20540;-43.41080;-999
2022-11-12T01:03:44Z;-16.87710;-65.54420;-999
2022-11-12T01:03:46Z;-3.89930;-68.87460;-999
2022-11-12T01:03:50Z;-2.43530;-72.03560;-999
2022-11-12T01:03:51Z;-3.73100;-68.81910;-999
2022-11-12T01:03:53Z;7.32120;-67.02480;-999
2022-11-12T01:03:53Z;7.31160;-67.03310;-999
2022-11-12T01:03:56Z;-0.11370;-77.60790;-999
2022-11-12T01:03:57Z;-22.93310;-43.20200;-999
2022-11-12T01:03:58Z;-10.81130;-49.96930;-999
2022-11-12T01:04:00Z;-3.43530;-60.03520;-999
2022-11-12T01:04:02Z;-23.33280;-43.82490;-999
2022-11-12T01:04:04Z;-34.25740;-64.39430;-999
2022-11-12T01:04:05Z;-12.74380;-52.38720;-999
2022-11-12T01:04:07Z;-13.11120;-51.74930;-999
2022-11-12T01:04:08Z;-12.10170;-55.47740;-999
2022-11-12T01:04:08Z;-40.46090;-70.22190;-999
2022-11-12T01:04:10Z;-13.99510;-53.25300;-999
2022-11-12T01:04:10Z;-12.88390;-52.64050;-999
2022-11-12T01:04:10Z;-34.36610;-64.31100;-999
2022-11-12T01:04:12Z;10.28750;-71.09560;-999
2022-11-12T01:04:15Z;-34.74930;-64.18890;-999
2022-11-12T01:04:17Z;-10.81090;-49.98350;-999
2022-11-12T01:04:22Z;11.84990;-74.47220;-999
2022-11-12T01:04:23Z;14.94140;-49.72600;-999
2022-11-12T01:04:26Z;-10.32230;-49.77100;-999
2022-11-12T01:04:27Z;-10.11800;-49.57550;-999
2022-11-12T01:04:28Z;-4.12100;-69.17540;-999
2022-11-12T01:04:28Z;-4.08040;-69.13390;-999
2022-11-12T01:04:30Z;0.27710;-77.37650;-999
2022-11-12T01:04:30Z;0.42530;-77.25010;-999
2022-11-12T01:04:31Z;-26.90950;-63.92760;-999
2022-11-12T01:04:33Z;-11.30540;-51.16510;-999
2022-11-12T01:04:33Z;-10.30850;-50.56490;-999
2022-11-12T01:04:34Z;-12.00410;-51.49910;-999
2022-11-12T01:04:37Z;-2.33870;-69.44560;-999
2022-11-12T01:04:37Z;-4.19050;-69.24630;-999
2022-11-12T01:04:37Z;-4.12970;-69.19910;-999
2022-11-12T01:04:40Z;6.70550;-67.50810;-999
2022-11-12T01:04:40Z;10.56730;-65.61460;-999
2022-11-12T01:04:43Z;-33.98950;-65.41640;-999
2022-11-12T01:04:43Z;-3.54920;-68.47240;-999
2022-11-12T01:04:43Z;0.80520;-76.91620;-999
2022-11-12T01:04:44Z;-21.18840;-42.28170;-999
2022-11-12T01:04:48Z;-12.21530;-43.48190;-999
2022-11-12T01:04:49Z;-23.53920;-43.70470;-999
2022-11-12T01:04:50Z;-12.79270;-52.06060;-999
2022-11-12T01:04:50Z;-12.74660;-52.02470;-999
2022-11-12T01:04:51Z;1.05550;-77.05370;-999
2022-11-12T01:04:52Z;11.92170;-65.61460;-999
2022-11-12T01:04:53Z;-4.13130;-69.20860;-999
2022-11-12T01:04:54Z;10.02130;-71.42300;-999
2022-11-12T01:04:56Z;-34.80410;-63.16720;-999
2022-11-12T01:04:57Z;-13.35960;-51.87610;-999
2022-11-12T01:04:57Z;14.16940;-51.98300;-999
2022-11-12T01:04:58Z;0.44730;-68.49600;-999
2022-11-12T01:04:58Z;-0.34230;-68.93770;-999
2022-11-12T01:05:01Z;11.95160;-74.38430;-999
2022-11-12T01:05:01Z;11.88930;-74.46190;-999
2022-11-12T01:05:02Z;-21.02150;-44.31640;-999
2022-11-12T01:05:04Z;-1.37660;-68.61600;-999
2022-11-12T01:05:05Z;-21.29420;-44.53260;-999
2022-11-12T01:05:08Z;6.49500;-67.85080;-999
2022-11-12T01:05:08Z;5.44610;-68.45430;-999
2022-11-12T01:05:08Z;-10.95300;-51.07790;-999
2022-11-12T01:05:08Z;3.19210;-75.84530;-999
2022-11-12T01:05:08Z;-10.87480;-51.06610;-999
2022-11-12T01:05:11Z;-11.86910;-55.24750;-999
2022-11-12T01:05:11Z;10.33050;-73.82030;-999
2022-11-12T01:05:12Z;-18.54980;-67.02080;-999
2022-11-12T01:05:14Z;-12.64950;-51.44170;-999
2022-11-12T01:05:15Z;11.07610;-73.15570;-999
2022-11-12T01:05:15Z;7.43220;-66.18260;-999
2022-11-12T01:05:17Z;6.40760;-64.53780;-999
2022-11-12T01:05:17Z;-4.14880;-69.20510;-999
2022-11-12T01:05:18Z;-10.99620;-51.17830;-999
2022-11-12T01:05:19Z;11.39320;-71.41070;-999
2022-11-12T01:05:24Z;-3.70100;-68.99290;-999
2022-11-12T01:05:26Z;-22.91680;-64.83390;-999
2022-11-12T01:05:26Z;-32.89090;-63.79990;-999
2022-11-12T01:05:26Z;-34.18660;-64.77700;-999
2022-11-12T01:05:30Z;6.34600;-36.45740;-999
2022-11-12T01:05:30Z;6.33090;-36.45850;-999
2022-11-12T01:05:30Z;6.33180;-36.45240;-999
2022-11-12T01:05:30Z;6.21320;-36.50700;-999
2022-11-12T01:05:30Z;6.20200;-36.50090;-999
2022-11-12T01:05:30Z;-40.92890;-67.47040;-999
2022-11-12T01:05:32Z;-26.18450;-63.87020;-999
2022-11-12T01:05:34Z;11.25090;-66.04640;-999
2022-11-12T01:05:34Z;12.10250;-65.41010;-999
2022-11-12T01:05:34Z;11.66120;-65.86960;-999
2022-11-12T01:05:37Z;-4.68120;-69.49280;-999
2022-11-12T01:05:39Z;0.22520;-77.40030;-999
2022-11-12T01:05:39Z;0.73340;-77.01440;-999
2022-11-12T01:05:41Z;-13.92070;-45.63910;-999
2022-11-12T01:05:43Z;-13.07920;-53.21080;-999
2022-11-12T01:05:46Z;-11.10600;-50.10310;-999
2022-11-12T01:05:46Z;-10.43040;-49.82250;-999
2022-11-12T01:05:47Z;-3.29220;-70.05310;-999
2022-11-12T01:05:47Z;-12.96820;-63.48850;-999
2022-11-12T01:05:48Z;9.65250;-72.33700;-999
2022-11-12T01:05:53Z;-12.82740;-43.25240;-999
2022-11-12T01:05:58Z;-3.84290;-69.03670;-999
2022-11-12T01:05:58Z;-3.83630;-69.10620;-999
2022-11-12T01:05:59Z;7.94560;-71.13940;-999
2022-11-12T01:06:00Z;8.49900;-72.20330;-999
2022-11-12T01:06:08Z;9.01270;-71.94880;-999
2022-11-12T01:06:08Z;9.20390;-71.83050;-999
2022-11-12T01:06:08Z;9.09000;-71.91760;-999
2022-11-12T01:06:08Z;9.15610;-71.86050;-999
2022-11-12T01:06:08Z;8.98470;-71.98210;-999
2022-11-12T01:06:09Z;12.91420;-47.34950;-999
2022-11-12T01:06:09Z;12.91950;-47.27980;-999
2022-11-12T01:06:13Z;-0.59870;-77.90720;-999
2022-11-12T01:06:13Z;-11.08980;-50.11300;-999
2022-11-12T01:06:13Z;-10.74410;-49.95590;-999
2022-11-12T01:06:15Z;5.93720;-64.61750;-999
2022-11-12T01:06:19Z;-11.39190;-49.67880;-999
2022-11-12T01:06:19Z;-3.00340;-72.41140;-999
2022-11-12T01:06:23Z;14.29630;-51.92210;-999
2022-11-12T01:06:24Z;-33.98470;-65.34500;-999
2022-11-12T01:06:25Z;13.14780;-47.62760;-999
2022-11-12T01:06:27Z;-13.11650;-51.76340;-999
2022-11-12T01:06:27Z;-13.27950;-51.85530;-999
2022-11-12T01:06:27Z;-13.21080;-51.81240;-999
2022-11-12T01:06:30Z;-3.39560;-72.71780;-999
2022-11-12T01:06:34Z;-5.28550;-72.82400;-999
2022-11-12T01:06:35Z;11.04270;-66.16460;-999
2022-11-12T01:06:35Z;9.24650;-71.85560;-999
2022-11-12T01:06:35Z;9.18410;-71.90920;-999
2022-11-12T01:06:35Z;10.83360;-66.16370;-999
2022-11-12T01:06:35Z;9.10620;-71.95130;-999
2022-11-12T01:06:38Z;6.94680;-62.57320;-999
2022-11-12T01:06:41Z;-20.54200;-44.23380;-999
2022-11-12T01:06:41Z;-11.12140;-49.18340;-999
2022-11-12T01:06:43Z;4.44220;-67.15610;-999
2022-11-12T01:06:45Z;-11.54650;-56.14470;-999
2022-11-12T01:06:47Z;-32.00920;-65.32870;-999
2022-11-12T01:06:48Z;-13.22380;-52.28750;-999
2022-11-12T01:06:50Z;-0.69350;-69.00510;-999
2022-11-12T01:06:52Z;-41.10670;-67.16260;-999
2022-11-12T01:06:54Z;-12.41320;-55.78130;-999
2022-11-12T01:06:56Z;6.34920;-64.58200;-999
2022-11-12T01:06:56Z;6.25730;-64.65210;-999
2022-11-12T01:06:56Z;6.27690;-64.63330;-999
2022-11-12T01:07:01Z;-40.95070;-67.33580;-999
2022-11-12T01:07:03Z;-10.98710;-51.18370;-999
2022-11-12T01:07:04Z;-12.14620;-51.89680;-999
2022-11-12T01:07:04Z;-12.68160;-52.11090;-999
2022-11-12T01:07:06Z;-7.78610;-49.11650;-999
2022-11-12T01:07:09Z;-3.88910;-70.77860;-999
2022-11-12T01:07:10Z;-33.67520;-64.01170;-999
2022-11-12T01:07:11Z;9.43420;-71.96980;-999
2022-11-12T01:07:12Z;-2.75100;-71.89790;-999
2022-11-12T01:07:12Z;-10.68490;-50.01320;-999
2022-11-12T01:07:12Z;-10.73890;-50.02770;-999
2022-11-12T01:07:12Z;-10.90330;-50.09470;-999
2022-11-12T01:07:13Z;-15.36560;-65.22340;-999
2022-11-12T01:07:14Z;-13.48840;-63.77160;-999
2022-11-12T01:07:14Z;-38.53380;-68.84070;-999
2022-11-12T01:07:16Z;11.93370;-66.54720;-999
2022-11-12T01:07:16Z;13.17880;-65.46050;-999
2022-11-12T01:07:16Z;12.31760;-66.28930;-999
2022-11-12T01:07:17Z;0.23090;-77.44450;-999
2022-11-12T01:07:17Z;0.89520;-76.90380;-999
2022-11-12T01:07:18Z;-23.52070;-43.74560;-999
2022-11-12T01:07:21Z;-3.74190;-70.14430;-999
2022-11-12T01:07:21Z;-4.15130;-69.20510;-999
2022-11-12T01:07:21Z;-3.97990;-69.03140;-999
2022-11-12T01:07:25Z;6.29490;-64.35180;-999
2022-11-12T01:07:26Z;-1.54720;-69.40790;-999
2022-11-12T01:07:26Z;-23.06010;-43.31540;-999
2022-11-12T01:07:27Z;-32.56800;-65.52930;-999
2022-11-12T01:07:28Z;8.54360;-72.22820;-999
2022-11-12T01:07:31Z;-22.20640;-64.04680;-999
2022-11-12T01:07:32Z;11.98020;-65.56870;-999
2022-11-12T01:07:32Z;11.96750;-65.57910;-999
2022-11-12T01:07:32Z;11.25150;-66.09220;-999
2022-11-12T01:07:32Z;11.18750;-66.12820;-999
2022-11-12T01:07:32Z;10.91990;-66.26830;-999
2022-11-12T01:07:32Z;11.66740;-65.83310;-999
2022-11-12T01:07:32Z;11.29700;-66.05810;-999
2022-11-12T01:07:33Z;11.65190;-65.85170;-999
2022-11-12T01:07:37Z;10.95670;-65.52840;-999
2022-11-12T01:07:37Z;-13.48580;-47.53080;-999
2022-11-12T01:07:37Z;-3.97790;-68.95740;-999
2022-11-12T01:07:38Z;-10.90740;-52.19920;-999
2022-11-12T01:07:38Z;-15.51670;-65.40500;-999
2022-11-12T01:07:39Z;11.69470;-72.62790;-999
2022-11-12T01:07:40Z;10.55700;-73.47540;-999
2022-11-12T01:07:40Z;10.46230;-73.53970;-999
2022-11-12T01:07:44Z;-10.56670;-49.94700;-999
2022-11-12T01:07:45Z;-34.74200;-64.67420;-999
2022-11-12T01:07:45Z;-34.74340;-64.68230;-999
2022-11-12T01:07:45Z;-34.66560;-64.68750;-999
2022-11-12T01:07:46Z;-13.01690;-49.03160;-999
2022-11-12T01:07:47Z;-35.31440;-61.65640;-999
2022-11-12T01:07:49Z;-4.17080;-69.23460;-999
2022-11-12T01:07:49Z;-3.65910;-68.75090;-999
2022-11-12T01:07:50Z;-11.06100;-51.22740;-999
2022-11-12T01:07:51Z;-15.63510;-65.39190;-999
